t_s,vdc_v,idc_a,i_gen_a,i_load_a,i_fault_a,v_pos_gnd_v,v_neg_gnd_v
0.4264,1506.22192727298,2179.99863551719,2419.29989080936,2179.99863551719,0,753.11096363649,-753.11096363649
0.42645,1506.22176812672,2179.99863795597,2419.29434985142,2179.99863795597,0,753.110884063358,-753.110884063358
0.4265,1506.22160898484,2179.99864039068,2419.28880904067,2179.99864039068,0,753.110804492418,-753.110804492418
0.42655,1506.22144984734,2179.99864282133,2419.28326837711,2179.99864282133,0,753.110724923671,-753.110724923671
0.4266,1506.22129071423,2179.99864524794,2419.27772786074,2179.99864524794,0,753.110645357114,-753.110645357114
0.42665,1506.2211315855,2179.99864767051,2419.27218749156,2179.99864767051,0,753.11056579275,-753.11056579275
0.4267,1506.22097246115,2179.99865008904,2419.26664726956,2179.99865008904,0,753.110486230577,-753.110486230577
0.42675,1506.22081334119,2179.99865250355,2419.26110719475,2179.99865250355,0,753.110406670595,-753.110406670595
0.4268,1506.22065422561,2179.99865491403,2419.2555672671,2179.99865491403,0,753.110327112804,-753.110327112804
0.42685,1506.22049511441,2179.9986573205,2419.25002748664,2179.9986573205,0,753.110247557204,-753.110247557204
0.4269,1506.22033600759,2179.99865972297,2419.24448785334,2179.99865972297,0,753.110168003795,-753.110168003795
0.42695,1506.22017690515,2179.99866212143,2419.23894836721,2179.99866212143,0,753.110088452576,-753.110088452576
0.427,1506.2200178071,2179.9986645159,2419.23340902824,2179.9986645159,0,753.110008903548,-753.110008903548
0.42705,1506.21985871342,2179.99866690638,2419.22786983643,2179.99866690638,0,753.109929356709,-753.109929356709
0.4271,1506.21969962412,2179.99866929288,2419.22233079178,2179.99866929288,0,753.109849812061,-753.109849812061
0.42715,1506.2195405392,2179.9986716754,2419.21679189428,2179.9986716754,0,753.109770269602,-753.109770269602
0.4272,1506.21938145867,2179.99867405396,2419.21125314393,2179.99867405396,0,753.109690729334,-753.109690729334
0.42725,1506.21922238251,2179.99867642856,2419.20571454073,2179.99867642856,0,753.109611191254,-753.109611191254
0.4273,1506.21906331073,2179.9986787992,2419.20017608467,2179.9986787992,0,753.109531655364,-753.109531655364
0.42735,1506.21890424333,2179.9986811659,2419.19463777576,2179.9986811659,0,753.109452121663,-753.109452121663
0.4274,1506.2187451803,2179.99868352865,2419.18909961398,2179.99868352865,0,753.109372590151,-753.109372590151
0.42745,1506.21858612166,2179.99868588747,2419.18356159933,2179.99868588747,0,753.109293060828,-753.109293060828
0.4275,1506.21842706739,2179.99868824236,2419.17802373181,2179.99868824236,0,753.109213533693,-753.109213533693
0.42755,1506.21826801749,2179.99869059333,2419.17248601143,2179.99869059333,0,753.109134008747,-753.109134008747
0.4276,1506.21810897198,2179.99869294039,2419.16694843816,2179.99869294039,0,753.109054485989,-753.109054485989
0.42765,1506.21794993084,2179.99869528353,2419.16141101202,2179.99869528353,0,753.108974965418,-753.108974965418
0.4277,1506.21779089407,2179.99869762278,2419.15587373299,2179.99869762278,0,753.108895447036,-753.108895447036
0.42775,1506.21763186168,2179.99869995813,2419.15033660108,2179.99869995813,0,753.108815930842,-753.108815930842
0.4278,1506.21747283367,2179.99870228959,2419.14479961627,2179.99870228959,0,753.108736416835,-753.108736416835
0.42785,1506.21731381003,2179.99870461716,2419.13926277858,2179.99870461716,0,753.108656905015,-753.108656905015
0.4279,1506.21715479077,2179.99870694086,2419.13372608799,2179.99870694086,0,753.108577395383,-753.108577395383
0.42795,1506.21699577587,2179.9987092607,2419.1281895445,2179.9987092607,0,753.108497887937,-753.108497887937
0.428,1506.21683676536,2179.99871157666,2419.1226531481,2179.99871157666,0,753.108418382678,-753.108418382678
0.42805,1506.21667775921,2179.99871388878,2419.1171168988,2179.99871388878,0,753.108338879606,-753.108338879606
0.4281,1506.21651875744,2179.99871619704,2419.11158079659,2179.99871619704,0,753.108259378721,-753.108259378721
