t_s,vdc_v,idc_a,i_gen_a,i_load_a,i_fault_a,v_pos_gnd_v,v_neg_gnd_v
0.8315,1497.49703396002,2413.32959402835,2348.6750681041,2413.32959402835,0,748.748516980009,-748.748516980009
0.83155,1497.49710706264,2413.32960019983,2348.67762324909,2413.32960019983,0,748.74855353132,-748.74855353132
0.8316,1497.49718016368,2413.32960636103,2348.68017832506,2413.32960636103,0,748.748590081842,-748.748590081842
0.83165,1497.49725326315,2413.32961251196,2348.682733332,2413.32961251196,0,748.748626631574,-748.748626631574
0.8317,1497.49732636103,2413.32961865266,2348.68528826992,2413.32961865266,0,748.748663180516,-748.748663180516
0.83175,1497.49739945733,2413.32962478313,2348.68784313883,2413.32962478313,0,748.748699728667,-748.748699728667
0.8318,1497.49747255206,2413.32963090339,2348.69039793873,2413.32963090339,0,748.748736276028,-748.748736276028
0.83185,1497.4975456452,2413.32963701345,2348.69295266961,2413.32963701345,0,748.748772822598,-748.748772822598
0.8319,1497.49761873675,2413.32964311335,2348.69550733149,2413.32964311335,0,748.748809368377,-748.748809368377
0.83195,1497.49769182673,2413.32964920308,2348.69806192437,2413.32964920308,0,748.748845913365,-748.748845913365
0.832,1497.49776491512,2413.32965528268,2348.70061644824,2413.32965528268,0,748.74888245756,-748.74888245756
0.83205,1497.49783800193,2413.32966135215,2348.70317090313,2413.32966135215,0,748.748919000964,-748.748919000964
0.8321,1497.49791108715,2413.32966741151,2348.70572528901,2413.32966741151,0,748.748955543576,-748.748955543576
0.83215,1497.49798417079,2413.32967346078,2348.70827960591,2413.32967346078,0,748.748992085394,-748.748992085394
0.8322,1497.49805725284,2413.32967949998,2348.71083385383,2413.32967949998,0,748.749028626421,-748.749028626421
0.83225,1497.49813033331,2413.32968552912,2348.71338803276,2413.32968552912,0,748.749065166654,-748.749065166654
0.8323,1497.49820341219,2413.32969154822,2348.71594214272,2413.32969154822,0,748.749101706093,-748.749101706093
0.83235,1497.49827648948,2413.3296975573,2348.7184961837,2413.3296975573,0,748.749138244739,-748.749138244739
0.8324,1497.49834956518,2413.32970355637,2348.7210501557,2413.32970355637,0,748.749174782591,-748.749174782591
0.83245,1497.4984226393,2413.32970954545,2348.72360405874,2413.32970954545,0,748.749211319648,-748.749211319648
0.8325,1497.49849571182,2413.32971552455,2348.72615789282,2413.32971552455,0,748.749247855912,-748.749247855912
0.83255,1497.49856878276,2413.3297214937,2348.72871165793,2413.3297214937,0,748.74928439138,-748.74928439138
0.8326,1497.49864185211,2413.32972745291,2348.73126535408,2413.32972745291,0,748.749320926053,-748.749320926053
0.83265,1497.49871491986,2413.3297334022,2348.73381898128,2413.3297334022,0,748.749357459931,-748.749357459931
0.8327,1497.49878798603,2413.32973934158,2348.73637253953,2413.32973934158,0,748.749393993014,-748.749393993014
0.83275,1497.4988610506,2413.32974527107,2348.73892602883,2413.32974527107,0,748.7494305253,-748.7494305253
0.8328,1497.49893411358,2413.32975119068,2348.74147944919,2413.32975119068,0,748.74946705679,-748.74946705679
0.83285,1497.49900717497,2413.32975710044,2348.7440328006,2413.32975710044,0,748.749503587484,-748.749503587484
0.8329,1497.49908023476,2413.32976300035,2348.74658608308,2413.32976300035,0,748.749540117382,-748.749540117382
0.83295,1497.49915329296,2413.32976889044,2348.74913929662,2413.32976889044,0,748.749576646482,-748.749576646482
0.833,1497.49922634957,2413.32977477072,2348.75169244123,2413.32977477072,0,748.749613174785,-748.749613174785
0.83305,1497.49929940458,2413.32978064121,2348.75424551692,2413.32978064121,0,748.74964970229,-748.74964970229
0.8331,1497.499372458,2413.32978650192,2348.75679852368,2413.32978650192,0,748.749686228998,-748.749686228998
0.83315,1497.49944550981,2413.32979235288,2348.75935146152,2413.32979235288,0,748.749722754907,-748.749722754907
0.8332,1497.49951856004,2413.32979819409,2348.76190433044,2413.32979819409,0,748.749759280018,-748.749759280018
0.83325,1497.49959160866,2413.32980402557,2348.76445713044,2413.32980402557,0,748.749795804331,-748.749795804331
0.8333,1497.49966465569,2413.32980984734,2348.76700986154,2413.32980984734,0,748.749832327845,-748.749832327845
0.83335,1497.49973770112,2413.32981565942,2348.76956252373,2413.32981565942,0,748.749868850559,-748.749868850559
0.8334,1497.49981074495,2413.32982146181,2348.77211511702,2413.32982146181,0,748.749905372474,-748.749905372474
