t_s,vdc_v,idc_a,i_gen_a,i_load_a,i_fault_a,v_pos_gnd_v,v_neg_gnd_v
0.00645,1508.33119658273,421.739679759259,1819.73740289763,421.739679759259,0,754.165598291367,-754.165598291367
0.0065,1508.46399034179,424.667673120749,1826.47515130206,424.667673120749,0,754.231995170895,-754.231995170895
0.00655,1508.59737113231,427.590790557703,1833.1420683371,427.590790557703,0,754.298685566155,-754.298685566155
0.0066,1508.73132457818,430.509040189892,1839.73884130517,430.509040189892,0,754.36566228909,-754.36566228909
0.00665,1508.86583633452,433.422430123569,1846.26615106436,433.422430123569,0,754.432918167262,-754.432918167262
0.0067,1509.00089209056,436.330968451483,1852.72467209169,436.330968451483,0,754.500446045282,-754.500446045282
0.00675,1509.13647757241,439.234663252911,1859.11507254586,439.234663252911,0,754.568238786206,-754.568238786206
0.0068,1509.27257854579,442.133522593673,1865.43801432909,442.133522593673,0,754.636289272896,-754.636289272896
0.00685,1509.40918081867,445.027554526158,1871.69415314847,445.027554526158,0,754.704590409337,-754.704590409337
0.0069,1509.54627024383,447.916767089346,1877.88413857643,447.916767089346,0,754.773135121917,-754.773135121917
0.00695,1509.68383272135,450.801168308829,1884.00861411075,450.801168308829,0,754.841916360676,-754.841916360676
0.007,1509.82185420102,453.680766196833,1890.0682172337,453.680766196833,0,754.910927100508,-754.910927100508
0.00705,1509.96032068469,456.555568752246,1896.06357947065,456.555568752246,0,754.980160342343,-754.980160342343
0.0071,1510.09921822855,459.425583960629,1901.99532644803,459.425583960629,0,755.049609114276,-755.049609114276
0.00715,1510.23853294536,462.290819794251,1907.86407795057,462.290819794251,0,755.11926647268,-755.11926647268
0.0072,1510.37825100654,465.151284212101,1913.67044797799,465.151284212101,0,755.189125503269,-755.189125503269
0.00725,1510.51835864428,468.006985159916,1919.415044801,468.006985159916,0,755.259179322142,-755.259179322142
0.0073,1510.65884215357,470.857930570199,1925.09847101677,470.857930570199,0,755.329421076787,-755.329421076787
0.00735,1510.79968789411,473.704128362247,1930.72132360373,473.704128362247,0,755.399843947053,-755.399843947053
0.0074,1510.9408822922,476.545586442165,1936.28419397573,476.545586442165,0,755.470441146098,-755.470441146098
0.00745,1511.08241184259,479.382312702894,1941.78766803573,479.382312702894,0,755.541205921297,-755.541205921297
0.0075,1511.22426311025,482.214315024232,1947.23232622881,482.214315024232,0,755.612131555127,-755.612131555127
0.00755,1511.36642273204,485.041601272853,1952.61874359463,485.041601272853,0,755.683211366022,-755.683211366022
0.0076,1511.50887741839,487.864179302332,1957.94748981931,487.864179302332,0,755.754438709196,-755.754438709196
0.00765,1511.65161395489,490.682056953166,1963.21912928678,490.682056953166,0,755.825806977444,-755.825806977444
0.0077,1511.79461920381,493.495242052794,1968.43422112956,493.495242052794,0,755.897309601906,-755.897309601906
