t_s,vdc_v,idc_a,v_pos_gnd_v,v_neg_gnd_v
0.00305,145.004082460026,22551.0892143431,72.5020412300129,-72.5020412300129
0.0031,147.260528095571,22205.5430758594,73.6302640477853,-73.6302640477853
0.00315,149.513216120602,21870.9762577933,74.7566080603008,-74.7566080603008
0.0032,151.762152792587,21546.8741041721,75.8810763962934,-75.8810763962934
0.00325,154.007344358574,21232.7536301547,77.0036721792869,-77.0036721792869
0.0033,156.248797055208,20928.1611227036,78.1243985276038,-78.1243985276038
0.00335,158.486517108747,20632.6699561216,79.2432585543734,-79.2432585543734
0.0034,160.720510735082,20345.8786003361,80.3602553675412,-80.3602553675412
0.00345,162.950784139753,20067.4088023751,81.4753920698765,-81.4753920698765
0.0035,165.177343517964,19796.9039237174,82.5886717589822,-82.5886717589822
0.00355,167.400195054605,19534.0274181482,83.7000975273024,-83.7000975273024
0.0036,169.619344924264,19278.4614364598,84.8096724621319,-84.8096724621319
0.00365,171.834799291248,19029.9055458353,85.9173996456238,-85.9173996456238
0.0037,174.046564309597,18788.0755530644,87.0232821547987,-87.0232821547987
0.00375,176.254646123107,18552.702421904,88.1273230615535,-88.1273230615535
0.0038,178.459050865338,18323.5312759087,89.2295254326689,-89.2295254326689
0.00385,180.659784659638,18100.3204789636,90.3298923298189,-90.3298923298189
0.0039,182.856853619158,17882.8407865452,91.428426809579,-91.428426809579
0.00395,185.050263846869,17670.8745614432,92.5251319234346,-92.5251319234346
0.004,187.240021435579,17464.215048304,93.6200107177894,-93.6200107177894
0.00405,189.426132467948,17262.6657019105,94.7130662339742,-94.7130662339742
0.0041,191.60860301651,17066.0395646131,95.804301508255,-95.804301508255
0.00415,193.787439143683,16874.1586887656,96.8937195718414,-96.8937195718414
0.0042,195.962646901791,16686.853600415,97.9813234508956,-97.9813234508956
0.00425,198.13423233308,16503.9628008493,99.0671161665402,-99.0671161665402
0.0043,200.302201469733,16325.3323029209,100.151100734867,-100.151100734867
0.00435,202.466560333888,16150.8151993467,101.233280166944,-101.233280166944
0.0044,204.627314937654,15980.2712604439,102.313657468827,-102.313657468827
0.00445,206.784471283128,15813.5665589837,103.392235641564,-103.392235641564
0.0045,208.938035362413,15650.5731200546,104.469017681207,-104.469017681207
0.00455,211.088013157633,15491.1685940124,105.544006578817,-105.544006578817
0.0046,213.23441064095,15335.235950759,106.617205320475,-106.617205320475
0.00465,215.37723377458,15182.6631937454,107.68861688729,-107.68861688729
0.0047,217.516488510811,15033.3430922294,108.758244255405,-108.758244255405
0.00475,219.652180792018,14887.1729304443,109.826090396009,-109.826090396009
0.0048,221.784316550683,14744.0542724432,110.892158275341,-110.892158275341
0.00485,223.912901709405,14603.8927414903,111.956450854702,-111.956450854702
0.0049,226.037942180922,14466.5978129578,113.018971090461,-113.018971090461
0.00495,228.159443868126,14332.0826197754,114.079721934063,-114.079721934063
0.005,230.277412664079,14200.2637695525,115.138706332039,-115.138706332039
0.00505,232.391854452028,14071.0611725637,116.195927226014,-116.195927226014
0.0051,234.502775105424,13944.3978798542,117.251387552712,-117.251387552712
0.00515,236.610180487938,13820.1999307747,118.305090243969,-118.305090243969
0.0052,238.714076453474,13698.3962093133,119.357038226737,-119.357038226737
0.00525,240.814468846189,13578.9183086361,120.407234423094,-120.407234423094
0.0053,242.911363500508,13461.7004032961,121.455681750254,-121.455681750254
0.00535,245.004766241139,13346.6791286076,122.50238312057,-122.50238312057
0.0054,247.094682883092,13233.793466722,123.547341441546,-123.547341441546
0.00545,249.181119231692,13122.9846389746,124.590559615846,-124.590559615846
0.0055,251.264081082596,13014.1960041041,125.632040541298,-125.632040541298
0.00555,253.343574221812,12907.3729619722,126.671787110906,-126.671787110906
0.0056,255.419604425709,12802.4628624429,127.709802212855,-127.709802212855
